Unnamed: 0,game_id,game_title,month,peak_users,picture_url
663335,271590,Grand Theft Auto V,2015-04-01,360761,https://steamcdn-a.akamaihd.net/steam/apps/271590/logo.png
600619,72850,The Elder Scrolls V: Skyrim,2015-04-01,90780,https://steamcdn-a.akamaihd.net/steam/apps/72850/logo.png
635153,440,Team Fortress 2,2015-04-01,84438,https://steamcdn-a.akamaihd.net/steam/apps/440/logo.png
47433,295270,Football Manager 2015,2015-04-01,67867,https://steamcdn-a.akamaihd.net/steam/apps/295270/logo.png
689565,4000,Garry's Mod,2015-04-01,59154,https://steamcdn-a.akamaihd.net/steam/apps/4000/logo.png
636057,8930,Sid Meier's Civilization V,2015-04-01,55583,https://steamcdn-a.akamaihd.net/steam/apps/8930/logo.png
682545,107410,Arma 3,2015-04-01,44017,https://steamcdn-a.akamaihd.net/steam/apps/107410/logo.png
632477,230410,Warframe,2015-04-01,40497,https://steamcdn-a.akamaihd.net/steam/apps/230410/logo.png
691892,570,Dota 2,2015-03-01,1213940,https://steamcdn-a.akamaihd.net/steam/apps/570/logo.png
673351,730,Counter-Strike: Global Offensive,2015-03-01,595439,https://steamcdn-a.akamaihd.net/steam/apps/730/logo.png
635154,440,Team Fortress 2,2015-03-01,89571,https://steamcdn-a.akamaihd.net/steam/apps/440/logo.png
669811,218620,PAYDAY 2,2015-03-01,81105,https://steamcdn-a.akamaihd.net/steam/apps/218620/logo.png
47434,295270,Football Manager 2015,2015-03-01,69974,https://steamcdn-a.akamaihd.net/steam/apps/295270/logo.png
636058,8930,Sid Meier's Civilization V,2015-03-01,67160,https://steamcdn-a.akamaihd.net/steam/apps/8930/logo.png
689566,4000,Garry's Mod,2015-03-01,65458,https://steamcdn-a.akamaihd.net/steam/apps/4000/logo.png
682434,255710,Cities: Skylines,2015-03-01,57421,https://steamcdn-a.akamaihd.net/steam/apps/255710/logo.png
600620,72850,The Elder Scrolls V: Skyrim,2015-03-01,51015,https://steamcdn-a.akamaihd.net/steam/apps/72850/logo.png
682546,107410,Arma 3,2015-03-01,44092,https://steamcdn-a.akamaihd.net/steam/apps/107410/logo.png
691893,570,Dota 2,2015-02-01,1262612,https://steamcdn-a.akamaihd.net/steam/apps/570/logo.png
673352,730,Counter-Strike: Global Offensive,2015-02-01,455508,https://steamcdn-a.akamaihd.net/steam/apps/730/logo.png
635155,440,Team Fortress 2,2015-02-01,90599,https://steamcdn-a.akamaihd.net/steam/apps/440/logo.png
47435,295270,Football Manager 2015,2015-02-01,76894,https://steamcdn-a.akamaihd.net/steam/apps/295270/logo.png
689567,4000,Garry's Mod,2015-02-01,67527,https://steamcdn-a.akamaihd.net/steam/apps/4000/logo.png
636059,8930,Sid Meier's Civilization V,2015-02-01,59719,https://steamcdn-a.akamaihd.net/steam/apps/8930/logo.png
600621,72850,The Elder Scrolls V: Skyrim,2015-02-01,56609,https://steamcdn-a.akamaihd.net/steam/apps/72850/logo.png
683589,239140,Dying Light,2015-02-01,45770,https://steamcdn-a.akamaihd.net/steam/apps/239140/logo.png
631052,211820,Starbound,2015-02-01,40131,https://steamcdn-a.akamaihd.net/steam/apps/211820/logo.png
631549,214950,Total War: ROME II - Emperor Edition,2015-02-01,38582,https://steamcdn-a.akamaihd.net/steam/apps/214950/logo.png
691894,570,Dota 2,2015-01-01,961737,https://steamcdn-a.akamaihd.net/steam/apps/570/logo.png
673353,730,Counter-Strike: Global Offensive,2015-01-01,443188,https://steamcdn-a.akamaihd.net/steam/apps/730/logo.png
635156,440,Team Fortress 2,2015-01-01,94272,https://steamcdn-a.akamaihd.net/steam/apps/440/logo.png
47436,295270,Football Manager 2015,2015-01-01,81485,https://steamcdn-a.akamaihd.net/steam/apps/295270/logo.png
689568,4000,Garry's Mod,2015-01-01,73750,https://steamcdn-a.akamaihd.net/steam/apps/4000/logo.png
600622,72850,The Elder Scrolls V: Skyrim,2015-01-01,69249,https://steamcdn-a.akamaihd.net/steam/apps/72850/logo.png
636060,8930,Sid Meier's Civilization V,2015-01-01,62502,https://steamcdn-a.akamaihd.net/steam/apps/8930/logo.png
682548,107410,Arma 3,2015-01-01,44621,https://steamcdn-a.akamaihd.net/steam/apps/107410/logo.png
626861,295110,Just Survive,2015-01-01,40254,https://steamcdn-a.akamaihd.net/steam/apps/295110/logo.png
599705,206420,Saints Row IV,2015-01-01,40141,https://steamcdn-a.akamaihd.net/steam/apps/206420/logo.png
691895,570,Dota 2,2014-12-01,936583,https://steamcdn-a.akamaihd.net/steam/apps/570/logo.png
673354,730,Counter-Strike: Global Offensive,2014-12-01,367634,https://steamcdn-a.akamaihd.net/steam/apps/730/logo.png
635157,440,Team Fortress 2,2014-12-01,97449,https://steamcdn-a.akamaihd.net/steam/apps/440/logo.png
47437,295270,Football Manager 2015,2014-12-01,75898,https://steamcdn-a.akamaihd.net/steam/apps/295270/logo.png
600623,72850,The Elder Scrolls V: Skyrim,2014-12-01,61315,https://steamcdn-a.akamaihd.net/steam/apps/72850/logo.png
689569,4000,Garry's Mod,2014-12-01,59773,https://steamcdn-a.akamaihd.net/steam/apps/4000/logo.png
636061,8930,Sid Meier's Civilization V,2014-12-01,58038,https://steamcdn-a.akamaihd.net/steam/apps/8930/logo.png
517995,10,Counter-Strike,2014-12-01,36393,https://steamcdn-a.akamaihd.net/steam/apps/10/logo.png
682549,107410,Arma 3,2014-12-01,36250,https://steamcdn-a.akamaihd.net/steam/apps/107410/logo.png
669814,218620,PAYDAY 2,2014-12-01,30874,https://steamcdn-a.akamaihd.net/steam/apps/218620/logo.png
691896,570,Dota 2,2014-11-01,963810,https://steamcdn-a.akamaihd.net/steam/apps/570/logo.png
673355,730,Counter-Strike: Global Offensive,2014-11-01,348018,https://steamcdn-a.akamaihd.net/steam/apps/730/logo.png
635158,440,Team Fortress 2,2014-11-01,104323,https://steamcdn-a.akamaihd.net/steam/apps/440/logo.png
47438,295270,Football Manager 2015,2014-11-01,70361,https://steamcdn-a.akamaihd.net/steam/apps/295270/logo.png
629224,250900,The Binding of Isaac: Rebirth,2014-11-01,65836,https://steamcdn-a.akamaihd.net/steam/apps/250900/logo.png
689570,4000,Garry's Mod,2014-11-01,60734,https://steamcdn-a.akamaihd.net/steam/apps/4000/logo.png
669815,218620,PAYDAY 2,2014-11-01,59664,https://steamcdn-a.akamaihd.net/steam/apps/218620/logo.png
636062,8930,Sid Meier's Civilization V,2014-11-01,55229,https://steamcdn-a.akamaihd.net/steam/apps/8930/logo.png
600624,72850,The Elder Scrolls V: Skyrim,2014-11-01,47190,https://steamcdn-a.akamaihd.net/steam/apps/72850/logo.png
111710,231670,Football Manager 2014,2014-11-01,39661,https://steamcdn-a.akamaihd.net/steam/apps/231670/logo.png
691897,570,Dota 2,2014-10-01,880655,https://steamcdn-a.akamaihd.net/steam/apps/570/logo.png
673356,730,Counter-Strike: Global Offensive,2014-10-01,260613,https://steamcdn-a.akamaihd.net/steam/apps/730/logo.png
635159,440,Team Fortress 2,2014-10-01,101741,https://steamcdn-a.akamaihd.net/steam/apps/440/logo.png
635908,65980,Sid Meier's Civilization: Beyond Earth,2014-10-01,86747,https://steamcdn-a.akamaihd.net/steam/apps/65980/logo.png
669816,218620,PAYDAY 2,2014-10-01,72242,https://steamcdn-a.akamaihd.net/steam/apps/218620/logo.png
82389,261640,Borderlands: The Pre-Sequel,2014-10-01,67244,https://steamcdn-a.akamaihd.net/steam/apps/261640/logo.png
636063,8930,Sid Meier's Civilization V,2014-10-01,55493,https://steamcdn-a.akamaihd.net/steam/apps/8930/logo.png
689571,4000,Garry's Mod,2014-10-01,54617,https://steamcdn-a.akamaihd.net/steam/apps/4000/logo.png
111711,231670,Football Manager 2014,2014-10-01,49864,https://steamcdn-a.akamaihd.net/steam/apps/231670/logo.png
634126,24240,PAYDAY: The Heist,2014-10-01,49734,https://steamcdn-a.akamaihd.net/steam/apps/24240/logo.png
691898,570,Dota 2,2014-09-01,864261,https://steamcdn-a.akamaihd.net/steam/apps/570/logo.png
673357,730,Counter-Strike: Global Offensive,2014-09-01,242494,https://steamcdn-a.akamaihd.net/steam/apps/730/logo.png
635160,440,Team Fortress 2,2014-09-01,93749,https://steamcdn-a.akamaihd.net/steam/apps/440/logo.png
600626,72850,The Elder Scrolls V: Skyrim,2014-09-01,69218,https://steamcdn-a.akamaihd.net/steam/apps/72850/logo.png
111712,231670,Football Manager 2014,2014-09-01,66662,https://steamcdn-a.akamaihd.net/steam/apps/231670/logo.png
636064,8930,Sid Meier's Civilization V,2014-09-01,66292,https://steamcdn-a.akamaihd.net/steam/apps/8930/logo.png
689572,4000,Garry's Mod,2014-09-01,52741,https://steamcdn-a.akamaihd.net/steam/apps/4000/logo.png
631554,214950,Total War: ROME II - Emperor Edition,2014-09-01,37680,https://steamcdn-a.akamaihd.net/steam/apps/214950/logo.png
628394,241930,Middle-earth™: Shadow of Mordor™,2014-09-01,33928,https://steamcdn-a.akamaihd.net/steam/apps/241930/logo.png
665083,49520,Borderlands 2,2014-09-01,32832,https://steamcdn-a.akamaihd.net/steam/apps/49520/logo.png
691899,570,Dota 2,2014-08-01,774319,https://steamcdn-a.akamaihd.net/steam/apps/570/logo.png
673358,730,Counter-Strike: Global Offensive,2014-08-01,277192,https://steamcdn-a.akamaihd.net/steam/apps/730/logo.png
635161,440,Team Fortress 2,2014-08-01,83414,https://steamcdn-a.akamaihd.net/steam/apps/440/logo.png
636065,8930,Sid Meier's Civilization V,2014-08-01,80375,https://steamcdn-a.akamaihd.net/steam/apps/8930/logo.png
665084,49520,Borderlands 2,2014-08-01,67322,https://steamcdn-a.akamaihd.net/steam/apps/49520/logo.png
111713,231670,Football Manager 2014,2014-08-01,65735,https://steamcdn-a.akamaihd.net/steam/apps/231670/logo.png
667469,304930,Unturned,2014-08-01,53547,https://steamcdn-a.akamaihd.net/steam/apps/304930/logo.png
689573,4000,Garry's Mod,2014-08-01,51503,https://steamcdn-a.akamaihd.net/steam/apps/4000/logo.png
600627,72850,The Elder Scrolls V: Skyrim,2014-08-01,49658,https://steamcdn-a.akamaihd.net/steam/apps/72850/logo.png
517999,10,Counter-Strike,2014-08-01,29564,https://steamcdn-a.akamaihd.net/steam/apps/10/logo.png
691900,570,Dota 2,2014-07-01,874975,https://steamcdn-a.akamaihd.net/steam/apps/570/logo.png
673359,730,Counter-Strike: Global Offensive,2014-07-01,193613,https://steamcdn-a.akamaihd.net/steam/apps/730/logo.png
635162,440,Team Fortress 2,2014-07-01,76060,https://steamcdn-a.akamaihd.net/steam/apps/440/logo.png
111714,231670,Football Manager 2014,2014-07-01,65844,https://steamcdn-a.akamaihd.net/steam/apps/231670/logo.png
636066,8930,Sid Meier's Civilization V,2014-07-01,65738,https://steamcdn-a.akamaihd.net/steam/apps/8930/logo.png
667470,304930,Unturned,2014-07-01,62450,https://steamcdn-a.akamaihd.net/steam/apps/304930/logo.png
689574,4000,Garry's Mod,2014-07-01,61425,https://steamcdn-a.akamaihd.net/steam/apps/4000/logo.png
600628,72850,The Elder Scrolls V: Skyrim,2014-07-01,60211,https://steamcdn-a.akamaihd.net/steam/apps/72850/logo.png
669819,218620,PAYDAY 2,2014-07-01,57166,https://steamcdn-a.akamaihd.net/steam/apps/218620/logo.png
635436,48700,Mount & Blade: Warband,2014-07-01,32799,https://steamcdn-a.akamaihd.net/steam/apps/48700/logo.png
691901,570,Dota 2,2014-06-01,833145,https://steamcdn-a.akamaihd.net/steam/apps/570/logo.png
673360,730,Counter-Strike: Global Offensive,2014-06-01,164134,https://steamcdn-a.akamaihd.net/steam/apps/730/logo.png
635163,440,Team Fortress 2,2014-06-01,90242,https://steamcdn-a.akamaihd.net/steam/apps/440/logo.png
636067,8930,Sid Meier's Civilization V,2014-06-01,71677,https://steamcdn-a.akamaihd.net/steam/apps/8930/logo.png
111715,231670,Football Manager 2014,2014-06-01,70688,https://steamcdn-a.akamaihd.net/steam/apps/231670/logo.png
695425,63380,Sniper Elite V2,2014-06-01,70123,https://steamcdn-a.akamaihd.net/steam/apps/63380/logo.png
689575,4000,Garry's Mod,2014-06-01,68101,https://steamcdn-a.akamaihd.net/steam/apps/4000/logo.png
600629,72850,The Elder Scrolls V: Skyrim,2014-06-01,64627,https://steamcdn-a.akamaihd.net/steam/apps/72850/logo.png
669820,218620,PAYDAY 2,2014-06-01,63749,https://steamcdn-a.akamaihd.net/steam/apps/218620/logo.png
665086,49520,Borderlands 2,2014-06-01,37558,https://steamcdn-a.akamaihd.net/steam/apps/49520/logo.png
691902,570,Dota 2,2014-05-01,843024,https://steamcdn-a.akamaihd.net/steam/apps/570/logo.png
673361,730,Counter-Strike: Global Offensive,2014-05-01,170137,https://steamcdn-a.akamaihd.net/steam/apps/730/logo.png
635164,440,Team Fortress 2,2014-05-01,80053,https://steamcdn-a.akamaihd.net/steam/apps/440/logo.png
111716,231670,Football Manager 2014,2014-05-01,67747,https://steamcdn-a.akamaihd.net/steam/apps/231670/logo.png
627613,236430,DARK SOULS™ II,2014-05-01,62791,https://steamcdn-a.akamaihd.net/steam/apps/236430/logo.png
636068,8930,Sid Meier's Civilization V,2014-05-01,56011,https://steamcdn-a.akamaihd.net/steam/apps/8930/logo.png
609327,243470,Watch_Dogs,2014-05-01,47820,https://steamcdn-a.akamaihd.net/steam/apps/243470/logo.png
689576,4000,Garry's Mod,2014-05-01,47497,https://steamcdn-a.akamaihd.net/steam/apps/4000/logo.png
682556,107410,Arma 3,2014-05-01,46089,https://steamcdn-a.akamaihd.net/steam/apps/107410/logo.png
600630,72850,The Elder Scrolls V: Skyrim,2014-05-01,43799,https://steamcdn-a.akamaihd.net/steam/apps/72850/logo.png
691903,570,Dota 2,2014-04-01,734998,https://steamcdn-a.akamaihd.net/steam/apps/570/logo.png
673362,730,Counter-Strike: Global Offensive,2014-04-01,142526,https://steamcdn-a.akamaihd.net/steam/apps/730/logo.png
635165,440,Team Fortress 2,2014-04-01,80730,https://steamcdn-a.akamaihd.net/steam/apps/440/logo.png
627614,236430,DARK SOULS™ II,2014-04-01,79528,https://steamcdn-a.akamaihd.net/steam/apps/236430/logo.png
111717,231670,Football Manager 2014,2014-04-01,67610,https://steamcdn-a.akamaihd.net/steam/apps/231670/logo.png
636069,8930,Sid Meier's Civilization V,2014-04-01,57627,https://steamcdn-a.akamaihd.net/steam/apps/8930/logo.png
689577,4000,Garry's Mod,2014-04-01,48674,https://steamcdn-a.akamaihd.net/steam/apps/4000/logo.png
600631,72850,The Elder Scrolls V: Skyrim,2014-04-01,44749,https://steamcdn-a.akamaihd.net/steam/apps/72850/logo.png
631989,221100,DayZ,2014-04-01,36653,https://steamcdn-a.akamaihd.net/steam/apps/221100/logo.png
518003,10,Counter-Strike,2014-04-01,35774,https://steamcdn-a.akamaihd.net/steam/apps/10/logo.png
691904,570,Dota 2,2014-03-01,698197,https://steamcdn-a.akamaihd.net/steam/apps/570/logo.png
673363,730,Counter-Strike: Global Offensive,2014-03-01,164495,https://steamcdn-a.akamaihd.net/steam/apps/730/logo.png
635166,440,Team Fortress 2,2014-03-01,82998,https://steamcdn-a.akamaihd.net/steam/apps/440/logo.png
111718,231670,Football Manager 2014,2014-03-01,64318,https://steamcdn-a.akamaihd.net/steam/apps/231670/logo.png
636070,8930,Sid Meier's Civilization V,2014-03-01,64115,https://steamcdn-a.akamaihd.net/steam/apps/8930/logo.png
669823,218620,PAYDAY 2,2014-03-01,55122,https://steamcdn-a.akamaihd.net/steam/apps/218620/logo.png
667335,252490,Rust,2014-03-01,48870,https://steamcdn-a.akamaihd.net/steam/apps/252490/logo.png
600632,72850,The Elder Scrolls V: Skyrim,2014-03-01,47498,https://steamcdn-a.akamaihd.net/steam/apps/72850/logo.png
689578,4000,Garry's Mod,2014-03-01,47455,https://steamcdn-a.akamaihd.net/steam/apps/4000/logo.png
518004,10,Counter-Strike,2014-03-01,39230,https://steamcdn-a.akamaihd.net/steam/apps/10/logo.png
691905,570,Dota 2,2014-02-01,738682,https://steamcdn-a.akamaihd.net/steam/apps/570/logo.png
673364,730,Counter-Strike: Global Offensive,2014-02-01,119764,https://steamcdn-a.akamaihd.net/steam/apps/730/logo.png
635167,440,Team Fortress 2,2014-02-01,83502,https://steamcdn-a.akamaihd.net/steam/apps/440/logo.png
111719,231670,Football Manager 2014,2014-02-01,74040,https://steamcdn-a.akamaihd.net/steam/apps/231670/logo.png
636071,8930,Sid Meier's Civilization V,2014-02-01,72416,https://steamcdn-a.akamaihd.net/steam/apps/8930/logo.png
600633,72850,The Elder Scrolls V: Skyrim,2014-02-01,61572,https://steamcdn-a.akamaihd.net/steam/apps/72850/logo.png
667336,252490,Rust,2014-02-01,58973,https://steamcdn-a.akamaihd.net/steam/apps/252490/logo.png
689579,4000,Garry's Mod,2014-02-01,53387,https://steamcdn-a.akamaihd.net/steam/apps/4000/logo.png
665090,49520,Borderlands 2,2014-02-01,47105,https://steamcdn-a.akamaihd.net/steam/apps/49520/logo.png
518005,10,Counter-Strike,2014-02-01,41945,https://steamcdn-a.akamaihd.net/steam/apps/10/logo.png
691906,570,Dota 2,2014-01-01,673496,https://steamcdn-a.akamaihd.net/steam/apps/570/logo.png
673365,730,Counter-Strike: Global Offensive,2014-01-01,102084,https://steamcdn-a.akamaihd.net/steam/apps/730/logo.png
635168,440,Team Fortress 2,2014-01-01,83323,https://steamcdn-a.akamaihd.net/steam/apps/440/logo.png
111720,231670,Football Manager 2014,2014-01-01,78611,https://steamcdn-a.akamaihd.net/steam/apps/231670/logo.png
600634,72850,The Elder Scrolls V: Skyrim,2014-01-01,78420,https://steamcdn-a.akamaihd.net/steam/apps/72850/logo.png
636072,8930,Sid Meier's Civilization V,2014-01-01,77825,https://steamcdn-a.akamaihd.net/steam/apps/8930/logo.png
657453,550,Left 4 Dead 2,2014-01-01,61325,https://steamcdn-a.akamaihd.net/steam/apps/550/logo.png
689580,4000,Garry's Mod,2014-01-01,57327,https://steamcdn-a.akamaihd.net/steam/apps/4000/logo.png
667337,252490,Rust,2014-01-01,51872,https://steamcdn-a.akamaihd.net/steam/apps/252490/logo.png
518006,10,Counter-Strike,2014-01-01,44491,https://steamcdn-a.akamaihd.net/steam/apps/10/logo.png
691907,570,Dota 2,2013-12-01,685503,https://steamcdn-a.akamaihd.net/steam/apps/570/logo.png
657454,550,Left 4 Dead 2,2013-12-01,161590,https://steamcdn-a.akamaihd.net/steam/apps/550/logo.png
673366,730,Counter-Strike: Global Offensive,2013-12-01,96298,https://steamcdn-a.akamaihd.net/steam/apps/730/logo.png
631066,211820,Starbound,2013-12-01,88355,https://steamcdn-a.akamaihd.net/steam/apps/211820/logo.png
635169,440,Team Fortress 2,2013-12-01,86393,https://steamcdn-a.akamaihd.net/steam/apps/440/logo.png
600635,72850,The Elder Scrolls V: Skyrim,2013-12-01,76034,https://steamcdn-a.akamaihd.net/steam/apps/72850/logo.png
111721,231670,Football Manager 2014,2013-12-01,73509,https://steamcdn-a.akamaihd.net/steam/apps/231670/logo.png
636073,8930,Sid Meier's Civilization V,2013-12-01,70367,https://steamcdn-a.akamaihd.net/steam/apps/8930/logo.png
689581,4000,Garry's Mod,2013-12-01,53559,https://steamcdn-a.akamaihd.net/steam/apps/4000/logo.png
631993,221100,DayZ,2013-12-01,45398,https://steamcdn-a.akamaihd.net/steam/apps/221100/logo.png
691908,570,Dota 2,2013-11-01,702792,https://steamcdn-a.akamaihd.net/steam/apps/570/logo.png
673367,730,Counter-Strike: Global Offensive,2013-11-01,92279,https://steamcdn-a.akamaihd.net/steam/apps/730/logo.png
635170,440,Team Fortress 2,2013-11-01,79961,https://steamcdn-a.akamaihd.net/steam/apps/440/logo.png
600636,72850,The Elder Scrolls V: Skyrim,2013-11-01,66295,https://steamcdn-a.akamaihd.net/steam/apps/72850/logo.png
111722,231670,Football Manager 2014,2013-11-01,66145,https://steamcdn-a.akamaihd.net/steam/apps/231670/logo.png
636074,8930,Sid Meier's Civilization V,2013-11-01,54473,https://steamcdn-a.akamaihd.net/steam/apps/8930/logo.png
584167,105600,Terraria,2013-11-01,40370,https://steamcdn-a.akamaihd.net/steam/apps/105600/logo.png
518008,10,Counter-Strike,2013-11-01,39826,https://steamcdn-a.akamaihd.net/steam/apps/10/logo.png
689582,4000,Garry's Mod,2013-11-01,38574,https://steamcdn-a.akamaihd.net/steam/apps/4000/logo.png
545591,209170,Call of Duty: Ghosts - Multiplayer,2013-11-01,36922,https://steamcdn-a.akamaihd.net/steam/apps/209170/logo.png
691909,570,Dota 2,2013-10-01,581615,https://steamcdn-a.akamaihd.net/steam/apps/570/logo.png
584168,105600,Terraria,2013-10-01,97392,https://steamcdn-a.akamaihd.net/steam/apps/105600/logo.png
635171,440,Team Fortress 2,2013-10-01,74370,https://steamcdn-a.akamaihd.net/steam/apps/440/logo.png
636075,8930,Sid Meier's Civilization V,2013-10-01,63023,https://steamcdn-a.akamaihd.net/steam/apps/8930/logo.png
673368,730,Counter-Strike: Global Offensive,2013-10-01,53263,https://steamcdn-a.akamaihd.net/steam/apps/730/logo.png
111723,231670,Football Manager 2014,2013-10-01,46886,https://steamcdn-a.akamaihd.net/steam/apps/231670/logo.png
654843,207890,Football Manager 2013,2013-10-01,46012,https://steamcdn-a.akamaihd.net/steam/apps/207890/logo.png
600637,72850,The Elder Scrolls V: Skyrim,2013-10-01,40681,https://steamcdn-a.akamaihd.net/steam/apps/72850/logo.png
631565,214950,Total War: ROME II - Emperor Edition,2013-10-01,37686,https://steamcdn-a.akamaihd.net/steam/apps/214950/logo.png
518009,10,Counter-Strike,2013-10-01,36655,https://steamcdn-a.akamaihd.net/steam/apps/10/logo.png
691910,570,Dota 2,2013-09-01,566715,https://steamcdn-a.akamaihd.net/steam/apps/570/logo.png
631566,214950,Total War: ROME II - Emperor Edition,2013-09-01,118240,https://steamcdn-a.akamaihd.net/steam/apps/214950/logo.png
635172,440,Team Fortress 2,2013-09-01,77493,https://steamcdn-a.akamaihd.net/steam/apps/440/logo.png
654844,207890,Football Manager 2013,2013-09-01,64706,https://steamcdn-a.akamaihd.net/steam/apps/207890/logo.png
636076,8930,Sid Meier's Civilization V,2013-09-01,58003,https://steamcdn-a.akamaihd.net/steam/apps/8930/logo.png
673369,730,Counter-Strike: Global Offensive,2013-09-01,52052,https://steamcdn-a.akamaihd.net/steam/apps/730/logo.png
689584,4000,Garry's Mod,2013-09-01,47070,https://steamcdn-a.akamaihd.net/steam/apps/4000/logo.png
599440,202990,Call of Duty: Black Ops II - Multiplayer,2013-09-01,46309,https://steamcdn-a.akamaihd.net/steam/apps/202990/logo.png
600638,72850,The Elder Scrolls V: Skyrim,2013-09-01,45287,https://steamcdn-a.akamaihd.net/steam/apps/72850/logo.png
518010,10,Counter-Strike,2013-09-01,36983,https://steamcdn-a.akamaihd.net/steam/apps/10/logo.png
691911,570,Dota 2,2013-08-01,520532,https://steamcdn-a.akamaihd.net/steam/apps/570/logo.png
635173,440,Team Fortress 2,2013-08-01,74504,https://steamcdn-a.akamaihd.net/steam/apps/440/logo.png
636077,8930,Sid Meier's Civilization V,2013-08-01,64123,https://steamcdn-a.akamaihd.net/steam/apps/8930/logo.png
669830,218620,PAYDAY 2,2013-08-01,57346,https://steamcdn-a.akamaihd.net/steam/apps/218620/logo.png
600639,72850,The Elder Scrolls V: Skyrim,2013-08-01,53411,https://steamcdn-a.akamaihd.net/steam/apps/72850/logo.png
654845,207890,Football Manager 2013,2013-08-01,51554,https://steamcdn-a.akamaihd.net/steam/apps/207890/logo.png
673370,730,Counter-Strike: Global Offensive,2013-08-01,50511,https://steamcdn-a.akamaihd.net/steam/apps/730/logo.png
599722,206420,Saints Row IV,2013-08-01,38627,https://steamcdn-a.akamaihd.net/steam/apps/206420/logo.png
689585,4000,Garry's Mod,2013-08-01,34321,https://steamcdn-a.akamaihd.net/steam/apps/4000/logo.png
518011,10,Counter-Strike,2013-08-01,34230,https://steamcdn-a.akamaihd.net/steam/apps/10/logo.png
691912,570,Dota 2,2013-07-01,422617,https://steamcdn-a.akamaihd.net/steam/apps/570/logo.png
636078,8930,Sid Meier's Civilization V,2013-07-01,91020,https://steamcdn-a.akamaihd.net/steam/apps/8930/logo.png
635174,440,Team Fortress 2,2013-07-01,72803,https://steamcdn-a.akamaihd.net/steam/apps/440/logo.png
665097,49520,Borderlands 2,2013-07-01,49680,https://steamcdn-a.akamaihd.net/steam/apps/49520/logo.png
654846,207890,Football Manager 2013,2013-07-01,47728,https://steamcdn-a.akamaihd.net/steam/apps/207890/logo.png
600640,72850,The Elder Scrolls V: Skyrim,2013-07-01,47426,https://steamcdn-a.akamaihd.net/steam/apps/72850/logo.png
673371,730,Counter-Strike: Global Offensive,2013-07-01,42149,https://steamcdn-a.akamaihd.net/steam/apps/730/logo.png
657459,550,Left 4 Dead 2,2013-07-01,39026,https://steamcdn-a.akamaihd.net/steam/apps/550/logo.png
518012,10,Counter-Strike,2013-07-01,34412,https://steamcdn-a.akamaihd.net/steam/apps/10/logo.png
689586,4000,Garry's Mod,2013-07-01,33522,https://steamcdn-a.akamaihd.net/steam/apps/4000/logo.png
691913,570,Dota 2,2013-06-01,326160,https://steamcdn-a.akamaihd.net/steam/apps/570/logo.png
635175,440,Team Fortress 2,2013-06-01,77349,https://steamcdn-a.akamaihd.net/steam/apps/440/logo.png
636079,8930,Sid Meier's Civilization V,2013-06-01,67729,https://steamcdn-a.akamaihd.net/steam/apps/8930/logo.png
654847,207890,Football Manager 2013,2013-06-01,63564,https://steamcdn-a.akamaihd.net/steam/apps/207890/logo.png
600641,72850,The Elder Scrolls V: Skyrim,2013-06-01,38785,https://steamcdn-a.akamaihd.net/steam/apps/72850/logo.png
518013,10,Counter-Strike,2013-06-01,35960,https://steamcdn-a.akamaihd.net/steam/apps/10/logo.png
550453,55230,Saints Row: The Third,2013-06-01,34254,https://steamcdn-a.akamaihd.net/steam/apps/55230/logo.png
673372,730,Counter-Strike: Global Offensive,2013-06-01,33700,https://steamcdn-a.akamaihd.net/steam/apps/730/logo.png
668589,240,Counter-Strike: Source,2013-06-01,31888,https://steamcdn-a.akamaihd.net/steam/apps/240/logo.png
665098,49520,Borderlands 2,2013-06-01,27818,https://steamcdn-a.akamaihd.net/steam/apps/49520/logo.png
691914,570,Dota 2,2013-05-01,325815,https://steamcdn-a.akamaihd.net/steam/apps/570/logo.png
635176,440,Team Fortress 2,2013-05-01,75126,https://steamcdn-a.akamaihd.net/steam/apps/440/logo.png
654848,207890,Football Manager 2013,2013-05-01,66989,https://steamcdn-a.akamaihd.net/steam/apps/207890/logo.png
599444,202990,Call of Duty: Black Ops II - Multiplayer,2013-05-01,58062,https://steamcdn-a.akamaihd.net/steam/apps/202990/logo.png
673373,730,Counter-Strike: Global Offensive,2013-05-01,53379,https://steamcdn-a.akamaihd.net/steam/apps/730/logo.png
665099,49520,Borderlands 2,2013-05-01,40649,https://steamcdn-a.akamaihd.net/steam/apps/49520/logo.png
600642,72850,The Elder Scrolls V: Skyrim,2013-05-01,37327,https://steamcdn-a.akamaihd.net/steam/apps/72850/logo.png
518014,10,Counter-Strike,2013-05-01,36913,https://steamcdn-a.akamaihd.net/steam/apps/10/logo.png
636080,8930,Sid Meier's Civilization V,2013-05-01,36679,https://steamcdn-a.akamaihd.net/steam/apps/8930/logo.png
668590,240,Counter-Strike: Source,2013-05-01,32727,https://steamcdn-a.akamaihd.net/steam/apps/240/logo.png
691915,570,Dota 2,2013-04-01,299667,https://steamcdn-a.akamaihd.net/steam/apps/570/logo.png
635177,440,Team Fortress 2,2013-04-01,71706,https://steamcdn-a.akamaihd.net/steam/apps/440/logo.png
654849,207890,Football Manager 2013,2013-04-01,63342,https://steamcdn-a.akamaihd.net/steam/apps/207890/logo.png
518015,10,Counter-Strike,2013-04-01,43856,https://steamcdn-a.akamaihd.net/steam/apps/10/logo.png
